Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
WS,1.545146546,322,124.8474026,236.5941558,134.8863636,249.5,1.021978022,0.973778317,63.88194444,75.01041667,152.125,6.970973873,7.018870979,7.549148056,20.27447339,1.344771506,512.7101019,381.261872,1291.365079,4363.624491,1.418234407,1.023722034,17.32758837,17.32758837,0.015273684,0.007075537,9.152052812,14.39611141,6.969223421,7.458813867,0.092783505,0.030927835,-0.220390455,-1.07359435,-0.472419621,23.7046967,253.9129315,26.1021237,121.0928618,69.3103535,0.775406444,1.349612727,1.145080511,-0.54143878,0.057976295,0.253293115,2,2,38453,72564,41545,76846,47.33261101,91.07166834,147.5121941,17.56407318,415,26
PS,145.6383538,155,154.277027,194.8175676,266.0675676,339.6351351,1.28525641,0.892134816,134.5230769,223.4,221.4,6.831074987,5.406488923,6.119177519,14.05416611,1.545745912,183.0978214,118.4527288,620.5260771,1453.496094,1.511611393,1.084093018,24.72077098,6.614559349,0.078048907,0.024387578,4.688147228,14.52417303,5.506512187,6.554248509,0.27480916,0.131782946,0.144509792,-0.429653262,-1.286043495,20.14601293,262.7561746,51.55773023,108.909938,62.67066066,0.504746388,1.320539482,1.911407033,0.980772983,0.858792866,-0.21122617,1,4,22833,28686,39378,50266,135.0500818,295.6764042,236.7754709,15.25589595,93,10
PS,134.3549108,302,53.32179931,73.65051903,120.0069204,82.15570934,1.268450933,0.798453384,52.8255814,100.8992248,45.91860465,6.520441723,7.059407387,5.440137922,19.63917074,1.429683639,480.4943532,336.0843896,1211.702948,3966.14018,1.90645121,1.455093265,41.63762939,7.759887417,0.00667573,0.090380197,19.83049829,3.464732223,7.503141388,5.438616927,0.022900763,0.297709924,-0.5269557,-0.871977488,-1.187692973,29.00477479,202.9584199,37.2672292,76.82513618,98.7950336,0.497692031,1.382176515,2.403899867,0.266613505,0.144085557,0.44347846,2,8,15410,20997,34682,23743,31.21335624,77.44219825,80.75504404,20.98485576,223,15
PS,135.4605479,582,29.5323741,38.38309353,56.44604317,105.5845324,1.87993283,0.723081089,40.60652396,51.04485219,65.90723751,6.065398798,6.632428964,6.087595211,27.24028332,3.7003991,2062.804267,557.454537,2331.165533,10583.6016,1.655180224,1.541971951,102.1469869,6.110750272,0.010212131,0.071538349,13.79803608,5.167681533,7.388804888,5.849461401,0.069246436,0.258655804,1.279217051,2.481892587,0.118847394,66.61221091,213.9927573,63.31912211,77.08537925,216.5154743,0.375412555,2.858270768,5.976478312,1.08768134,1.479369334,0.805550034,6,14,16420,20786,31384,58705,23.72938019,56.98165458,104.0294561,23.3050737,215,28
PS,11.88755998,388,22.11320755,119.1509434,32.87601078,150.6954178,1.381587302,0.715688428,35.87349398,31.13855422,94.06325301,5.528061943,5.878751029,6.983107359,22.25159667,1.76515614,776.5581441,439.9373667,1555.507937,5768.755869,1.763173964,1.164315628,57.18615623,7.217187541,0.017003462,0.015013525,15.78362955,10.22114259,7.166837481,7.050399854,0.108761329,0.096676737,0.494251505,0.422065577,-0.993087497,34.48478205,250.9827317,46.01451511,92.67693206,128.8066875,0.533327844,1.630936263,3.198935541,0.857070778,0.909081812,0.128600244,3,8,8204,43835,12197,55908,18.08166897,29.1393296,107.2678159,21.14416292,364,98
PS,45.62966618,374,33.68347339,170.2212885,21.33893557,65.41736695,1.177020708,0.892857944,40.88414634,20.69512195,39.66158537,6.212993738,5.173400778,5.128848021,21.82771791,2.325554925,841.3702953,361.7933451,1496.809524,5445.322675,1.675283645,1.246195002,37.48437538,10.46525611,0.04614841,0.134080977,8.113419406,2.539983083,6.188967092,4.933641182,0.197568389,0.361702128,-0.017475211,0.9082039,-0.544722506,34.69941442,249.5493415,34.53745215,91.06158354,95.89926298,0.623574758,2.006440437,1.865597547,0.741345997,1.281729623,0.887329466,4,9,12025,60413,7618,23354,25.74618802,24.84596743,77.83460904,17.2940167,282,19
PS,135.2591318,238,34.75877193,3.320175439,74.48245614,145.877193,1.16872428,0.782561932,44.38765432,62.70864198,73.49382716,5.966074275,6.607291565,6.018235625,17.44382206,1.415185277,334.9889425,236.7103077,955.9455782,2779.224095,1.715526501,1.565252325,34.35673305,7.413661342,0.008280581,0.040559103,13.85300932,6.296395649,7.247664334,6.235450046,0.03960396,0.188118812,1.195361408,1.045657045,-1.389058632,24.62034693,198.0978473,43.53297809,84.34901125,83.54078879,0.535660531,1.358641282,2.180419722,0.99241639,1.114061269,-0.038390826,1,6,7925,530,16982,33260,27.46095573,60.94284531,113.018834,18.12130049,244,141
WS,145.1086978,277,65.85660377,273.4377358,38.10943396,171.8415094,1.052158273,0.954621716,51.28629857,29.3394683,101.00818,6.642383469,5.712787845,7.156138785,18.8060316,1.456678087,425.8652021,292.353682,1111.077098,3482.491834,1.426761247,1.0361186,17.906196,16.27345594,0.031373178,0.01145345,8.123268652,8.892806959,6.543746147,7.07305295,0.163265306,0.069387755,-0.340441102,-1.063235412,-0.53477876,23.4915417,238.4676448,55.13383017,74.67447608,68.35930387,0.700788226,1.392276946,1.276144048,0.309913253,0.435631502,0.385534987,0,5,17452,72197,10099,45538,35.06051647,33.84670361,122.0209593,16.87275063,189,11
WS,133.1846935,396,354.7830688,302.9497354,130.531746,103.6613757,1.050697085,0.961539191,116.7642045,94.94602273,63.34375,8.038226022,6.259011789,6.250856411,22.46053643,2.217156042,895.0707806,403.702204,1584.857143,5932.790266,1.430166013,1.642552179,29.16347205,14.17901658,0.063428493,0.055878339,5.927822571,9.022525685,5.972373969,6.271387801,0.243626062,0.229461756,-0.367346071,2.201963487,4.468990514,34.8694054,255.3841097,46.2983828,97.2128919,86.68497726,0.679954642,2.086598527,1.446071956,0.33229452,1.570976072,1.254347357,2,9,134108,114138,49341,39184,181.1695412,155.6761164,90.37219711,16.71112337,340,18
WS,108.5166557,259,354.7298387,476.8467742,336.4919355,279.2862903,1.081081081,0.938708327,152.0526316,250.5657895,155.1184211,7.617463347,6.246720876,6.823239328,18.19282177,1.610952508,405.4529273,251.6852144,1039.800454,3152.817388,1.328818124,1.302411306,22.03478069,12.32052919,0.061298352,0.023793174,6.716275491,6.833397461,6.001023005,6.633466963,0.243362832,0.132743363,-0.807623881,1.885709359,-1.038254541,24.60920043,273.5523422,59.69784083,97.05273006,68.71061976,0.666104008,1.551840358,1.383876071,-0.039721704,1.38469899,0.424704372,3,5,87973,118011,83450,69263,178.1505446,355.78286,236.4300745,15.85807477,310,13
PS,103.6255289,518,86.33939394,359.6242424,87.00808081,331.5333333,1.355965082,0.791461171,63.19037199,65.33260394,232.0612691,7.188191771,6.43457939,7.652880115,25.70258618,1.539615661,1117.7264,725.9775466,2075.408163,8890.559528,1.253224788,1.318878639,54.95942574,9.831613875,0.045298278,0.016896179,8.998905908,9.832603939,6.474889271,7.035690635,0.20131291,0.10940919,0.247925534,1.296481973,-0.313830383,35.51813786,285.8203022,42.97561667,125.4494952,129.5820792,0.486441149,1.182734195,2.472922186,0.661037794,1.008134722,0.729064625,1,9,42738,177520,43069,164109,48.1695864,81.03205461,291.9525671,30.03053265,32,20
PS,69.09549092,194,135.2688172,355.6344086,148.4086022,355.3494624,1.100515464,0.948153809,93,154.7159763,243.4319527,6.815672655,5.889518556,5.468405202,15.75544582,1.38147745,243.8725205,176.5302217,779.8503401,2047.814964,1.822293197,1.751021944,19.67773991,10.33391403,0.042452481,0.071298322,8.027941176,5.160014006,6.118387214,5.637552983,0.196428571,0.267857143,1.241862996,1.757681862,-1.324470567,20.64280213,254.0007639,54.27156248,100.6792907,60.02330788,0.578984513,1.265473259,1.409896893,0.97782118,1.416539146,0.399663433,1,2,25160,65963,27604,66095,63.53572186,167.4547756,346.1041105,16.31231793,244,16
WS,42.43359314,1345,37.46884735,91.0334891,58.85202492,120.7982866,1.201742754,0.823157664,42.33306156,47.77211578,81.63921728,6.249731153,6.136223771,6.851791343,41.3958435,1.755604588,4986.346332,2840.244532,5383.482993,37142.30324,1.523913734,1.379956946,77.32072135,17.89097892,0.067569652,0.04900576,6.354376648,5.824800472,6.058081273,6.253635664,0.251833741,0.207823961,1.295153839,2.53031061,3.287213455,60.75018926,324.2677933,60.6385709,119.6904677,190.4234005,0.596971459,1.636987958,2.085922623,1.232243529,1.49868219,1.593392096,4,16,48110,115604,75566,155105,36.32704246,69.09242469,133.2986971,37.11095672,424,28
WS,178.5706603,503,64.40416667,372.80625,75.71041667,198.1541667,1.173346693,0.794163028,59.95398429,64.42760943,125.956229,6.964491171,5.258325578,6.220814067,25.31015724,1.439966291,1032.189815,716.8152622,2012.517007,8489.520314,1.689183133,1.498713179,46.56823856,11.23179233,0.146249702,0.083572201,3.624127019,5.520253656,4.95560615,5.730242172,0.385300668,0.28285078,0.535420587,3.355890499,-1.130917565,29.70677593,263.1908447,82.88432094,121.9413426,115.6000618,0.698937862,1.225942329,2.033128456,0.773956806,1.896965211,0.427360238,5,12,30914,178468,36341,95114,47.10373286,112.3323821,189.8686091,24.23178907,221,24
WS,122.8131008,300,47.50522648,218.8013937,34.30313589,103.8327526,1.146644573,0.935523227,44.09505703,27.76806084,52.41064639,6.28365152,4.357090242,5.678866771,19.57109715,1.986275413,560.4851737,282.1789819,1203.31746,3925.040487,1.31770161,1.391191708,29.04524884,10.8895644,0.17582481,0.077320834,2.375890985,3.856900166,4.429536432,5.615747007,0.41509434,0.271698113,-0.468509965,2.039803229,-1.461657166,29.27857047,367.703418,36.7003942,147.6715363,79.86962648,0.618180353,1.761548918,1.60496387,0.204240133,1.786177103,0.242359938,4,6,13634,62510,9845,29800,25.46225889,56.49496993,95.05384449,16.62092387,472,15
PS,159.1167044,756,20.11218837,33.34764543,32.50277008,80.15512465,1.441536933,0.780798134,34.50900901,23.65465465,40.21621622,5.529878757,5.944252289,6.671653201,31.04150887,3.605959505,3013.268068,835.6355817,3027.160998,15661.27416,1.144798204,1.371859949,82.1358131,9.63183183,0.020123083,0.025980388,10.035579,4.918547078,7.031234601,6.546073775,0.120535714,0.135416667,0.758502085,4.556820639,-0.533042706,61.00437999,322.8946398,21.10637404,133.5667682,183.5352899,0.540645941,2.658639509,3.388326673,0.952900236,1.782167397,0.6467454,1,15,14521,23356,23467,57872,17.28784791,30.99728552,71.11255393,22.94571332,76,19
WS,2.2882676,193,397.5297297,329.6972973,24.58378378,176.3513514,1.015665796,0.984134648,140.8764706,20.26470588,88.88823529,7.332706393,5.364975878,6.233132093,15.71303539,1.301840046,234.8323674,180.3849622,775.6575964,2031.322544,1.244847241,1.363248961,13.40800822,13.40800822,0.01891168,0.034008432,12.8023948,5.795334994,6.798497678,6.198047162,0.110465116,0.168604651,-0.839034922,-0.843490154,-1.499307268,17.67702805,369.4114397,57.23269228,140.6440232,53.63203289,0.802663681,1.293427398,1.140325856,-0.254956501,0.362653541,-0.003783706,2,5,73543,60810,4548,32625,184.2546429,18.84172359,137.5417806,13.6668112,475,12
WS,76.86731321,537,21.09746589,99.59649123,19.31384016,53.76998051,1.443155452,0.774712408,35.49253731,14.00639659,32.09808102,5.529303346,4.88543786,5.503221399,26.1657331,1.921745995,1317.48473,685.5665283,2150.877551,9379.88132,1.185842183,1.129941457,63.18020855,8.938086605,0.07098841,0.095298973,4.478113407,3.416590893,5.786068615,5.487643343,0.262711864,0.302575107,-0.238878395,-0.176408104,-0.746950708,40.2799994,307.3589036,34.03300552,127.0253194,144.2365903,0.482205804,1.454975394,2.931654884,0.584590389,0.86022208,0.701667168,4,11,10823,50581,9908,27584,15.92361927,20.98288877,56.9426177,27.68431657,169,21
PS,160.7197167,450,26.6744186,125.2837209,51.21860465,72.72325581,1.528579205,0.720541254,37.98955614,46.07571802,45.36814621,5.796501917,6.458095241,4.863069923,23.95567719,2.274330376,1099.894448,483.6124335,1802.879819,7198.201159,1.481418942,1.496964274,69.20637544,6.955708782,0.00869058,0.178473159,16.85862222,2.328445308,7.491291045,4.538756587,0.060367454,0.420779221,0.040424851,0.20394675,0.074136921,39.71377375,177.9343037,33.15941875,85.59971895,152.3241685,0.468830613,1.640557629,3.835638764,0.729884822,0.719948831,1.018481305,0,6,11470,53443,22024,31271,21.22385771,40.33630286,89.8638255,24.20748472,321,85
PS,31.49694487,403,64.55584416,32.77402597,16.22337662,14.22077922,1.152119701,0.892994004,54.08146067,22.94662921,22.27247191,6.819100426,4.908075147,4.770901423,22.66755036,2.326691674,942.5015271,405.0822623,1614.206349,6098.350618,1.450248132,1.340645307,36.96716908,11.37015825,0.023016775,0.020277954,21.76058772,20.55518161,6.703386328,6.719946736,0.124645892,0.122562674,-0.271223502,3.384293921,0.84131841,35.28226111,253.9308844,21.69413486,116.4610774,96.67465465,0.65510892,2.020818328,1.769416685,0.65847869,1.736568449,1.188400289,4,11,24854,12234,6246,5475,43.8249484,18.86154541,15.67811228,17.45939287,65,60
PS,53.32173445,170,24.31288344,1.042944785,58.6196319,38.26993865,1.329529244,0.866223208,37.21830986,47.68309859,31.27464789,5.610312843,6.32923082,3.347553027,14.74918512,2.159614797,250.144584,115.828334,683.4172336,1679.974549,1.038084403,1.325478285,28.94494648,6.346343958,0.008524337,0.303963312,18.12493181,1.489312106,7.149768356,3.421219747,0.034965035,0.552447552,1.299353665,-0.073431871,0.1588946,22.9222475,235.4636494,37.49156368,94.58616925,70.58258087,0.551206144,1.695128049,2.158173096,1.055201886,0.473219798,1.26844525,0,3,3963,8,9555,6238,19.29001187,36.54465435,58.60715228,13.5224283,199,48
WS,69.77936856,356,200.9529412,177.4088235,104.8647059,204.7470588,1.143661972,0.883002669,95.7776,89.2848,114.1744,7.763543951,5.331474673,6.888399583,21.3016715,2.121793939,746.9499941,352.0370101,1425.53288,5061.038853,1.192977889,1.596420379,36.35392686,10.23564828,0.12754156,0.023630092,3.308427058,5.942889189,5.022441078,6.585435664,0.351791531,0.127035831,-0.2855026,12.98337934,-0.771317736,34.28139898,219.1392896,20.27039439,108.686075,93.17915029,0.56023542,1.847440197,1.856771112,0.582781806,3.217323307,0.419843654,2,7,68324,59980,35654,69614,130.954474,177.039575,168.2874488,18.55616168,372,50
PS,74.74172449,351,154.5164179,240.2686567,154.1671642,320.6835821,1.069164265,0.960916163,87.24,110.6288,173.736,7.428380597,5.994796078,6.227135512,21.14446144,1.404478117,594.3554502,423.1859812,1404.569161,4949.809745,1.17944155,1.379789344,23.1907865,15.68383727,0.076733223,0.074702619,6.297107015,3.726164875,5.810252997,5.658840779,0.266666667,0.276190476,1.743901189,2.619304957,-1.0932331,26.13019781,265.7355029,28.46485082,128.9920168,77.74924753,0.662178037,1.287588323,1.322550142,1.003327416,1.71834642,0.567768376,2,9,51763,80156,51646,107429,86.67767809,189.4064148,325.0904557,20.29390711,53,43
WS,93.76561758,481,57.60130719,10.77995643,130.503268,27.52505447,1.563598759,0.848033423,47.16504854,71.2961165,18.34223301,6.786247468,7.605017072,1.819897715,24.75030569,3.273598775,1455.302594,444.5574104,1924.469388,7938.534273,1.702964225,1.196867168,72.36990924,7.002881555,0.008320043,0.647923048,10.08033023,0.151923973,7.315214314,1.432352519,0.037470726,0.813602015,0.094462302,0.964951644,7.264370847,59.31999121,229.1702251,28.99388082,122.9708483,158.7455816,0.376149391,2.751132473,3.956908851,0.696757101,1.08502121,2.864657773,2,12,26439,4490,59901,12634,35.97184929,95.35724305,75.32923324,21.56202647,448,55
PS,19.24833731,464,82.86230248,332.986456,131.0722348,304.4875847,1.178649237,0.86115235,74.04969697,121.6763636,244.9030303,7.160866827,6.564598412,7.235118747,24.31510154,1.201138259,835.8409413,695.8740469,1857.385488,7527.086123,1.49641113,1.263846479,40.14957397,11.98312459,0.042522512,0.021838152,9.123019325,10.03260473,6.479340246,6.829704035,0.195599022,0.129807692,1.020044903,0.569588057,2.087571982,28.88960135,228.2365891,35.34738522,113.0857664,104.2653971,0.570604232,1.025595319,1.798112872,0.953576177,1.055674858,1.41984132,1,7,36708,147071,58065,134888,59.32986565,138.5218947,324.5502416,28.16861661,399,41
PS,81.69767395,158,77.0794702,461.8410596,127.4900662,365.5761589,1.031545741,0.979090706,80.21611722,129.4029304,271.1245421,6.459935368,5.827679243,6.807811693,14.19589238,1.178353255,164.7497348,139.8135356,633.1043084,1497.913437,1.022061585,1.102377521,12.59623659,12.59623659,0.038676444,0.010947124,11.44613527,13.87028986,6.215910899,6.952004161,0.177777778,0.065217391,6.84722128,7.61903072,-1.16913691,16.50494758,216.732192,16.41291525,117.8007453,50.38494637,0.675092943,1.161920968,1.215966379,2.349085293,2.539171487,0.373138053,0,3,11639,69588,19251,55202,70.27246153,157.3473345,280.480936,14.20487971,397,65
PS,162.7421437,225,90.76744186,267.8093023,41.40465116,121.5813953,1.042128603,0.980404415,56.75063613,38.77099237,70.09923664,6.763598243,6.027642736,6.911970961,16.93922179,1.970800564,361.993339,183.6783212,901.4399093,2544.948426,1.490718406,1.504860921,19.39983161,12.18391656,0.010817097,0.007171689,19.09153451,15.73149876,7.214506533,7.3637004,0.069651741,0.020833333,-0.719921734,5.918785879,-0.25126435,24.61364123,326.7669634,21.52436261,123.6296227,63.16749635,0.640473719,1.721774437,1.34335258,0.067706886,1.794654759,0.298077311,1,6,19515,57365,8902,26140,43.04223843,35.27577701,62.64667721,14.29550857,36,64
WS,107.4434445,516,164.6064909,147.8640974,12.9127789,80.46653144,1.294002925,0.915163313,73.18102508,14.16030534,38.80152672,7.877141277,3.965654483,5.758572423,25.65060921,2.810724315,1501.070378,534.0510878,2067.022676,8836.731813,1.201899133,1.296857365,47.00116557,11.434979,0.179077075,0.103738419,4.397084709,3.918968421,4.676811943,5.471742297,0.421166307,0.3174946,-0.377894534,1.457760308,-0.777477875,42.695911,213.8895231,33.67695337,89.53687133,116.8722891,0.609171359,2.148952399,2.022398172,0.61299696,1.467736362,0.487769017,0,13,81151,72405,6366,39670,103.7098822,18.27074105,75.29784938,19.86824419,200,119
WS,75.24805186,207,109.9292929,288.8939394,108.540404,383.4444444,1.02184466,0.989455621,54.98351648,52.95054945,203.2967033,6.481520007,6.688558989,7.405797719,16.25574282,1.318522471,261.6755246,198.4611795,830.1632653,2249.153423,1.361026177,1.467060623,13.98201745,13.98201745,0.008284984,0.007264555,14.3923913,14.99891304,7.202372984,7.371693642,0.033333333,0.027173913,0.097337073,-0.138352845,-0.824283398,19.64599856,169.6833842,25.430901,82.44375039,55.92806978,0.682528366,1.269303275,1.152767367,-0.397750087,0.337931065,-0.064987158,0,3,21766,57004,21491,75922,37.18062723,50.64140004,198.1378065,15.47778135,328,135
WS,139.5991966,209,479.19,303.495,16.865,144.79,1.091127098,0.953938549,174.4410959,20.4630137,83.00547945,7.396307315,3.456534321,5.713718389,16.33763625,1.326722713,266.4750951,200.8521393,838.5487528,2283.317416,1.302624949,1.087194785,19.56570919,11.16988741,0.234803499,0.077067715,3.663499069,4.043160392,3.930990064,5.532863007,0.494505495,0.263736264,-0.958506389,4.102571113,-0.912769413,21.21698187,305.1156276,23.6364783,126.6705555,61.47119319,0.597413505,1.282844216,1.375898696,-0.154961782,2.053534228,0.594564159,2,7,95838,60500,3373,28958,250.5859411,27.86963895,141.1214225,16.53901666,54,49
PS,168.9602235,342,19.77370031,3.571865443,42.65137615,0.837920489,2.472396925,0.803690554,32.49005425,31.00361664,2.710669078,5.507570051,6.166523792,0.793766271,20.8904647,3.449734337,898.3302106,260.4056205,1371.027211,4773.565926,1.476670378,2,77.59661308,4.832537214,0.005983576,0.765689185,23.10333412,0.193170815,7.710506335,0.906291558,0.031914894,0.881918819,0.737236108,-0.752924362,42.6988064,57.00731957,227.6295892,45.6600683,105.3701181,164.8583006,0.288956855,2.739732502,5.767548126,0.793635213,0.040054408,6.252843612,3,12,6466,842,13947,274,14.58469453,23.72847532,3.874329294,20.80762247,335,126
PS,100.3566816,378,30.97229917,29.67867036,61.69529086,83.33240997,1.393021725,0.821134333,40.7596302,45.13251156,52.55624037,6.000778521,6.664459357,5.366922063,21.94966142,3.630267776,1068.935951,294.4509928,1513.580499,5537.09658,1.452301444,1.467530014,55.19556934,7.211604408,0.008947764,0.103882427,10.46349911,2.893100794,7.271304266,5.176069029,0.051204819,0.319277108,0.71473315,2.591134197,-0.299013311,44.77900581,258.8717381,33.92503741,119.7876537,124.8143475,0.521592628,2.763979429,3.114443602,0.897569665,1.614765567,0.963896824,1,9,11181,10354,22272,30083,23.87280021,58.11261591,97.93044214,16.20091862,393,55
